month,year,station_id,station_name,lat,lng,ebike_start,ebike_end,cbike_start,cbike_end,total_start,total_end,active_days,daily_ebike_start,daily_ebike_end,daily_cbike_start,daily_cbike_end,daily_start,daily_end
2,2024,632,Clark St & Newport St,41.94454,-87.654678,259,256,454,451,713,707,29,8.93,8.83,15.66,15.55,24.59,24.38
2,2024,13001,Michigan Ave & Washington St,41.8839840647265,-87.6246839761734,248,243,762,762,1010,1005,30,8.27,8.1,25.4,25.4,33.67,33.5
2,2024,TA1309000029,Leavitt St & Armitage Ave,41.917604089,-87.682501793,127,133,154,161,281,294,29,4.38,4.59,5.31,5.55,9.69,10.14
2,2024,13235,Southport Ave & Waveland Ave,41.94815,-87.66394,215,218,531,544,746,762,29,7.41,7.52,18.31,18.76,25.72,26.28
2,2024,KA1503000005,Wentworth Ave & 35th St,41.830777,-87.632504,20,20,54,56,74,76,29,0.69,0.69,1.86,1.93,2.55,2.62
2,2024,TA1309000041,Sheridan Rd & Lawrence Ave,41.969415665,-87.654788256,80,83,211,211,291,294,29,2.76,2.86,7.28,7.28,10.03,10.14
2,2024,13017,Franklin St & Chicago Ave,41.896746973093805,-87.63566762208939,155,158,333,328,488,486,29,5.34,5.45,11.48,11.31,16.83,16.76
2,2024,TA1309000024,Clark St & Schiller St,41.907993,-87.631501,173,169,500,501,673,670,29,5.97,5.83,17.24,17.28,23.21,23.1
2,2024,596,Benson Ave & Church St,42.04821533333333,-87.68333833333334,92,87,226,231,318,318,29,3.17,3.0,7.79,7.97,10.97,10.97
2,2024,13409,Sangamon St & Washington Blvd,41.883165,-87.6511,88,90,235,236,323,326,29,3.03,3.1,8.1,8.14,11.14,11.24
2,2024,TA1305000010,Michigan Ave & Ida B Wells Dr,41.87621433333333,-87.6244725,41,35,168,161,209,196,29,1.41,1.21,5.79,5.55,7.21,6.76
2,2024,TA1305000025,Franklin St & Jackson Blvd,41.8777079559,-87.6353211408,218,216,632,597,850,813,29,7.52,7.45,21.79,20.59,29.31,28.03
2,2024,13194,Ogden Ave & Race Ave,41.891742587,-87.658789754,127,125,216,216,343,341,29,4.38,4.31,7.45,7.45,11.83,11.76
2,2024,TA1305000006,Dearborn St & Monroe St,41.881319815,-87.6295209193,315,310,717,707,1032,1017,29,10.86,10.69,24.72,24.38,35.59,35.07
2,2024,13099,Halsted St & 18th St,41.85750568031716,-87.64599144458771,51,51,100,106,151,157,29,1.76,1.76,3.45,3.66,5.21,5.41
2,2024,KA1504000149,Damen Ave & Foster Ave,41.975733757,-87.67949295,104,103,129,126,233,229,29,3.59,3.55,4.45,4.34,8.03,7.9
2,2024,TA1306000003,Desplaines St & Kinzie St,41.888716036,-87.6444478533,296,267,674,632,970,899,29,10.21,9.21,23.24,21.79,33.45,31.0
2,2024,13163,Morgan St & 18th St,41.858086,-87.651073,78,79,138,141,216,220,29,2.69,2.72,4.76,4.86,7.45,7.59
2,2024,KA1503000071,University Ave & 57th St,41.791478,-87.599861,222,220,1801,1824,2023,2044,29,7.66,7.59,62.1,62.9,69.76,70.48
2,2024,15571,Broadway & Granville Ave,41.994746447,-87.660259128,105,109,208,207,313,316,29,3.62,3.76,7.17,7.14,10.79,10.9
2,2024,13016,St. Clair St & Erie St,41.89434513742426,-87.62279838323593,263,254,513,514,776,768,29,9.07,8.76,17.69,17.72,26.76,26.48
2,2024,15624,Avondale Ave & Irving Park Rd,41.953393,-87.732002,40,42,56,53,96,95,28,1.43,1.5,2.0,1.89,3.43,3.39
2,2024,KA1504000156,Clark St & Schreiber Ave,41.999245,-87.671249,37,40,85,79,122,119,30,1.23,1.33,2.83,2.63,4.07,3.97
2,2024,TA1307000117,Wabash Ave & Grand Ave,41.891466,-87.626761,296,283,727,722,1023,1005,29,10.21,9.76,25.07,24.9,35.28,34.66
2,2024,chargingstx5,Lincoln Ave & Roscoe St*,41.9433502470174,-87.67066776752472,99,99,255,263,354,362,29,3.41,3.41,8.79,9.07,12.21,12.48
2,2024,13278,Broadway & Cornelia Ave,41.945529,-87.646439,217,216,543,536,760,752,29,7.48,7.45,18.72,18.48,26.21,25.93
2,2024,662,Dodge Ave & Mulford St,42.023463,-87.699595,11,11,22,17,33,28,23,0.48,0.48,0.96,0.74,1.43,1.22
2,2024,13243,Milwaukee Ave & Wabansia Ave,41.912616,-87.681391,176,178,372,366,548,544,29,6.07,6.14,12.83,12.62,18.9,18.76
2,2024,13006,LaSalle St & Washington St,41.8827405,-87.63236266666667,149,152,301,295,450,447,28,5.32,5.43,10.75,10.54,16.07,15.96
2,2024,15655,Albany Ave & Bloomingdale Ave,41.91394516666666,-87.705168,103,107,157,143,260,250,29,3.55,3.69,5.41,4.93,8.97,8.62
2,2024,SL-012,Wabash Ave & 16th St,41.860384,-87.625813,80,83,319,307,399,390,29,2.76,2.86,11.0,10.59,13.76,13.45
2,2024,445,Western Ave & Gunnison St,41.969645,-87.68953733333333,69,42,0,0,69,42,27,2.56,1.56,0.0,0.0,2.56,1.56
2,2024,TA1307000144,Wolcott (Ravenswood) Ave & Montrose Ave,41.961438417,-87.676202774,92,90,170,173,262,263,29,3.17,3.1,5.86,5.97,9.03,9.07
2,2024,13162,Halsted St & 21st St,41.85377981072743,-87.6466029882431,33,37,106,113,139,150,29,1.14,1.28,3.66,3.9,4.79,5.17
2,2024,592,Knox Ave & Montrose Ave,41.96067266666667,-87.74537666666667,26,27,15,24,41,51,26,1.0,1.04,0.58,0.92,1.58,1.96
2,2024,TA1307000115,Clybourn Ave & Division St,41.904613,-87.640552,62,61,228,217,290,278,29,2.14,2.1,7.86,7.48,10.0,9.59
2,2024,TA1307000038,Sedgwick St & North Ave,41.911386,-87.638677,112,116,462,458,574,574,29,3.86,4.0,15.93,15.79,19.79,19.79
2,2024,13277,Broadway & Belmont Ave,41.940106,-87.645451,170,170,444,443,614,613,29,5.86,5.86,15.31,15.28,21.17,21.14
2,2024,TA1309000030,Southport Ave & Clybourn Ave,41.920771,-87.663712,103,101,244,249,347,350,29,3.55,3.48,8.41,8.59,11.97,12.07
2,2024,13379,Clarendon Ave & Gordon Ter,41.95781516666667,-87.64950516666667,187,187,436,421,623,608,29,6.45,6.45,15.03,14.52,21.48,20.97
2,2024,KA1503000022,Clark St & Montrose Ave,41.961588,-87.666036,111,113,185,179,296,292,29,3.83,3.9,6.38,6.17,10.21,10.07
2,2024,13158,Peoria St & Jackson Blvd,41.8776415962753,-87.64961779117584,217,207,561,542,778,749,29,7.48,7.14,19.34,18.69,26.83,25.83
