station_id,station_name,lat,lng,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202301,202302,202303,202304,202305,202306,202307,202308,202309,202310,202311,202312,202401,202402,202403,202404,202405,202406,202407,202408,202409,202410,202411,202412,202501,202502,202503,202504,202505,202506,202507
  24321,Oconto Ave & Belmont Ave,41.93791306,-87.807929754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.43,0.64,0.33,0.0,0.0,0.2,0.5,0.1,0.25,0.58,0.62,0.38
021320,MTV Hubbard St,41.89,-87.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,1.79,2.56,3.26,3.03,3.5,3.0,2.26,1.8,1.82,2.48,4.03,6.42,7.7,6.84,6.81,5.93,4.1,3.9,2.45,2.3,1.77,1.57,1.91,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,Public Rack - Fullerton Ave & Narragansett Ave,41.92,-87.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,1.23,0.94,0.75,0.33,0.67,1.0,1.0,1.0,0.88,1.0,1.17,0.82,1.0,1.0,0.75,1.67,2.0,0.83,0.6,1.0,0.93,0.6,1.0,0.5,1.33,0.25,0.88,0.62,0.75,0.5,1.0,0.0,0.5,0.8,0.83,1.0
1012,Public Rack - Langley Ave & 49th St,41.804911137,-87.609107494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.67,0.88,1.4,1.66,1.71,1.0,0.88,0.88,1.29,1.04,1.06,1.0,0.76,0.71,0.69,1.05,0.69,1.0,0.57,1.1,1.14,0.9,0.95,0.85,0.82
1013,Public Rack - Pulaski Rd & Lake St,41.89,-87.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.88,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.67,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.2,0.8,1.0,0.17,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,Public Rack - Richmond St & Thorndale Ave,41.99,-87.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.33,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1015,Public Rack - Peterson Ave & Drake Ave,41.99,-87.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.0,0.75,1.0,1.0,0.0,0.8,1.0,1.14,1.33,1.0,1.0,1.17
1016,Public Rack - Peterson Ave & Bernard Ave,41.99,-87.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.57,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.62,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1017,Public Rack - Foster Ave & Drake Ave,41.98,-87.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.75,0.8,0.67,0.64,1.2,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0
